Year,Month,District,Region,Estimated_Population,Confirmed_Malaria_Cases,Incidence_per_1000,Incidence_per_100,Rainfall_mm,Temperature_C,RH_percent,Month_Num,Rainfall_lag1,Rainfall_lag2,Cases_lag1,Cases_lag2
2021,May,Kumba,Southwest,237737,1118,4.7,0.47,0.36672812948166356,0.301886792452831,0.9049773755656112,5,0.2935873796353206,0.06740422044662979,0.5538461538461538,0.4006993006993007
2021,June,Kumba,Southwest,237737,1410,5.93,0.59,0.17045687359147715,0.2264150943396226,0.8778280542986421,6,0.36672812948166356,0.2935873796353206,0.6048951048951049,0.5538461538461538
2021,July,Kumba,Southwest,237737,1469,6.18,0.62,0.19442737144027863,0.056603773584906314,0.9502262443438916,7,0.17045687359147715,0.36672812948166356,0.8090909090909091,0.6048951048951049
2021,August,Kumba,Southwest,237737,1639,6.89,0.69,0.18643720549067816,0.07547169811320753,0.9411764705882355,8,0.19442737144027863,0.17045687359147715,0.8503496503496504,0.8090909090909091
2021,September,Kumba,Southwest,237737,1544,6.5,0.65,0.40176193402991195,0.11320754716981174,0.882352941176471,9,0.18643720549067816,0.19442737144027863,0.9692307692307691,0.8503496503496504
2021,October,Kumba,Southwest,237737,1347,5.67,0.57,0.20856381888957182,0.20754716981132137,0.9049773755656112,10,0.40176193402991195,0.18643720549067816,0.9027972027972027,0.9692307692307691
2021,November,Kumba,Southwest,237737,974,4.1,0.41,0.07805777504609711,0.2830188679245289,0.8733031674208149,11,0.20856381888957182,0.40176193402991195,0.765034965034965,0.9027972027972027
2021,December,Kumba,Southwest,237737,778,3.27,0.33,0.046097111247695145,0.35849056603773555,0.6153846153846154,12,0.07805777504609711,0.20856381888957182,0.5041958041958041,0.765034965034965
2022,January,Kumba,Southwest,243680,709,2.91,0.29,0.020897357098955134,0.33962264150943433,0.5475113122171944,1,0.046097111247695145,0.07805777504609711,0.3671328671328671,0.5041958041958041
2022,February,Kumba,Southwest,243680,624,2.56,0.26,0.00860479409956976,0.5471698113207548,0.3393665158371042,2,0.020897357098955134,0.046097111247695145,0.3188811188811189,0.3671328671328671
2022,March,Kumba,Southwest,243680,776,3.18,0.32,0.059414054497029294,0.584905660377359,0.5158371040723981,3,0.00860479409956976,0.020897357098955134,0.25944055944055944,0.3188811188811189
2022,April,Kumba,Southwest,243680,996,4.09,0.41,0.1509936488424503,0.33962264150943433,0.7873303167420813,4,0.059414054497029294,0.00860479409956976,0.3657342657342657,0.25944055944055944
2022,May,Kumba,Southwest,243680,1218,5.0,0.5,0.1464863757426757,0.3207547169811322,0.8506787330316747,5,0.1509936488424503,0.059414054497029294,0.5195804195804196,0.3657342657342657
2022,June,Kumba,Southwest,243680,1207,4.95,0.5,0.21266133988936692,0.15094339622641506,0.9095022624434392,6,0.1464863757426757,0.1509936488424503,0.6748251748251748,0.5195804195804196
2022,July,Kumba,Southwest,243680,1456,5.98,0.6,0.44396640032780166,0.018867924528302105,0.9728506787330318,7,0.21266133988936692,0.1464863757426757,0.6671328671328671,0.6748251748251748
2022,August,Kumba,Southwest,243680,1471,6.04,0.6,0.43392747387830366,0.0,0.9864253393665159,8,0.44396640032780166,0.21266133988936692,0.8412587412587411,0.6671328671328671
2022,September,Kumba,Southwest,243680,1582,6.49,0.65,1.0,0.056603773584906314,0.9366515837104075,9,0.43392747387830366,0.44396640032780166,0.8517482517482518,0.8412587412587411
2022,October,Kumba,Southwest,243680,1289,5.29,0.53,0.2755582872362221,0.16981132075471717,0.8687782805429869,10,1.0,0.43392747387830366,0.9293706293706294,0.8517482517482518
2022,November,Kumba,Southwest,243680,1066,4.37,0.44,0.08154066789592297,0.2641509433962259,0.8235294117647065,11,0.2755582872362221,1.0,0.7244755244755244,0.9293706293706294
2022,December,Kumba,Southwest,243680,754,3.09,0.31,0.0163900839991805,0.2641509433962259,0.6199095022624439,12,0.08154066789592297,0.2755582872362221,0.5685314685314685,0.7244755244755244
2023,January,Kumba,Southwest,249772,658,2.64,0.26,0.00860479409956976,0.35849056603773555,0.5384615384615383,1,0.0163900839991805,0.08154066789592297,0.35034965034965027,0.5685314685314685
2023,February,Kumba,Southwest,249772,713,2.85,0.29,0.03954107764802295,0.584905660377359,0.3891402714932126,2,0.00860479409956976,0.0163900839991805,0.28321678321678323,0.35034965034965027
2023,March,Kumba,Southwest,249772,865,3.46,0.35,0.09444785904527761,0.301886792452831,0.7556561085972855,3,0.03954107764802295,0.00860479409956976,0.32167832167832167,0.28321678321678323
2023,April,Kumba,Southwest,249772,968,3.87,0.39,0.1450522433927474,0.39622641509433976,0.8461538461538467,4,0.09444785904527761,0.03954107764802295,0.42797202797202794,0.32167832167832167
2023,May,Kumba,Southwest,249772,1207,4.83,0.48,0.17701290719114934,0.41509433962264186,0.882352941176471,5,0.1450522433927474,0.09444785904527761,0.5,0.42797202797202794
2023,June,Kumba,Southwest,249772,1303,5.22,0.52,0.47121491497643925,0.18867924528301927,0.9728506787330318,6,0.17701290719114934,0.1450522433927474,0.6671328671328671,0.5
2023,July,Kumba,Southwest,249772,1542,6.18,0.62,0.2985044048350748,0.2264150943396226,0.9366515837104075,7,0.47121491497643925,0.17701290719114934,0.7342657342657343,0.6671328671328671
2023,August,Kumba,Southwest,249772,1683,6.74,0.67,0.11923786109403811,0.18867924528301927,0.9321266968325794,8,0.2985044048350748,0.47121491497643925,0.9013986013986013,0.7342657342657343
2023,September,Kumba,Southwest,249772,1519,6.08,0.61,0.19176398279041182,0.20754716981132137,0.9321266968325794,9,0.11923786109403811,0.2985044048350748,1.0,0.9013986013986013
2023,October,Kumba,Southwest,249772,1404,5.62,0.56,0.19381274329030937,0.3207547169811322,0.886877828054299,10,0.19176398279041182,0.11923786109403811,0.8853146853146854,1.0
2023,November,Kumba,Southwest,249772,1108,4.44,0.44,0.10633066994468347,0.3207547169811322,0.8778280542986421,11,0.19381274329030937,0.19176398279041182,0.8048951048951049,0.8853146853146854
2023,December,Kumba,Southwest,249772,826,3.31,0.33,0.004917025199754149,0.4528301886792452,0.5384615384615383,12,0.10633066994468347,0.19381274329030937,0.5979020979020979,0.8048951048951049
2024,January,Kumba,Southwest,256016,739,2.89,0.29,0.0002048760499897562,0.5283018867924527,0.248868778280543,1,0.004917025199754149,0.10633066994468347,0.4006993006993007,0.5979020979020979
2024,February,Kumba,Southwest,256016,675,2.64,0.26,0.01290719114935464,0.8301886792452828,0.15384615384615374,2,0.0002048760499897562,0.004917025199754149,0.33986013986013985,0.4006993006993007
2024,March,Kumba,Southwest,256016,765,2.99,0.3,0.07785289899610735,0.7735849056603774,0.4705882352941173,3,0.01290719114935464,0.0002048760499897562,0.2951048951048951,0.33986013986013985
2024,April,Kumba,Southwest,256016,983,3.84,0.38,0.1468961278426552,0.5471698113207548,0.8009049773755663,4,0.07785289899610735,0.01290719114935464,0.35804195804195804,0.2951048951048951
2024,May,Kumba,Southwest,256016,1182,4.62,0.46,0.11841835689407908,0.5094339622641506,0.8552036199095019,5,0.1468961278426552,0.07785289899610735,0.5104895104895104,0.35804195804195804
2024,June,Kumba,Southwest,256016,1285,5.02,0.5,0.28723622208563815,0.3207547169811322,0.9276018099547514,6,0.11841835689407908,0.1468961278426552,0.6496503496503496,0.5104895104895104
2024,July,Kumba,Southwest,256016,1516,5.92,0.59,0.2546609301372669,0.13207547169811296,0.9864253393665159,7,0.28723622208563815,0.11841835689407908,0.7216783216783217,0.6496503496503496
2024,August,Kumba,Southwest,256016,1607,6.28,0.63,0.27801679983609917,0.09433962264150964,0.9638009049773757,8,0.2546609301372669,0.28723622208563815,0.8832167832167832,0.7216783216783217
2024,September,Kumba,Southwest,256016,1564,6.11,0.61,0.08092603974595369,0.16981132075471717,0.882352941176471,9,0.27801679983609917,0.2546609301372669,0.9468531468531469,0.8832167832167832
2024,October,Kumba,Southwest,256016,1241,4.85,0.48,0.1538619135423069,0.2452830188679247,0.882352941176471,10,0.08092603974595369,0.27801679983609917,0.9167832167832168,0.9468531468531469
2024,November,Kumba,Southwest,256016,1123,4.39,0.44,0.02540463019872977,0.35849056603773555,0.7194570135746603,11,0.1538619135423069,0.08092603974595369,0.6909090909090909,0.9167832167832168
2024,December,Kumba,Southwest,256016,829,3.24,0.32,0.004097520999795124,0.4528301886792452,0.4389140271493215,12,0.02540463019872977,0.1538619135423069,0.6083916083916083,0.6909090909090909
2015,March,Limbe,Southwest,175000,633,3.61,0.36,0.03954107764802295,0.7358490566037732,0.5429864253393668,3,0.045687359147715635,0.004097520999795124,0.1909090909090909,0.24335664335664334
2015,April,Limbe,Southwest,175000,835,4.77,0.48,0.06064331079696783,0.6981132075471699,0.5882352941176472,4,0.03954107764802295,0.045687359147715635,0.26573426573426573,0.1909090909090909
2015,May,Limbe,Southwest,175000,935,5.34,0.53,0.12743290309362837,0.6981132075471699,0.6244343891402715,5,0.06064331079696783,0.03954107764802295,0.406993006993007,0.26573426573426573
2015,June,Limbe,Southwest,175000,1122,6.41,0.64,0.3060848186846958,0.35849056603773555,0.8461538461538467,6,0.12743290309362837,0.06064331079696783,0.4769230769230769,0.406993006993007
2015,July,Limbe,Southwest,175000,1276,7.29,0.73,0.19319811514034008,0.301886792452831,0.8371040723981906,7,0.3060848186846958,0.12743290309362837,0.6076923076923076,0.4769230769230769
2015,August,Limbe,Southwest,175000,1243,7.1,0.71,0.17721778324113913,0.2641509433962259,0.8733031674208149,8,0.19319811514034008,0.3060848186846958,0.7153846153846154,0.6076923076923076
2015,September,Limbe,Southwest,175000,1132,6.47,0.65,0.21757836508912107,0.33962264150943433,0.8280542986425337,9,0.17721778324113913,0.19319811514034008,0.6923076923076923,0.7153846153846154
2015,October,Limbe,Southwest,175000,1026,5.86,0.59,0.23868059823806598,0.43396226415094397,0.8506787330316747,10,0.21757836508912107,0.17721778324113913,0.6146853146853146,0.6923076923076923
2015,November,Limbe,Southwest,175000,831,4.75,0.47,0.20631018233968448,0.5660377358490569,0.7013574660633486,11,0.23868059823806598,0.21757836508912107,0.5405594405594405,0.6146853146853146
2015,December,Limbe,Southwest,175000,599,3.43,0.34,0.002458512599877074,0.6415094339622645,0.2624434389140271,12,0.20631018233968448,0.23868059823806598,0.40419580419580414,0.5405594405594405
2016,January,Limbe,Southwest,179374,628,3.5,0.35,0.0032780167998360987,0.8301886792452828,0.21719457013574672,1,0.002458512599877074,0.20631018233968448,0.24195804195804196,0.40419580419580414
2016,February,Limbe,Southwest,179374,560,3.12,0.31,0.014955951649252201,0.9056603773584913,0.3393665158371042,2,0.0032780167998360987,0.002458512599877074,0.2622377622377622,0.24195804195804196
2016,March,Limbe,Southwest,179374,651,3.63,0.36,0.14156935054292152,0.8490566037735849,0.5927601809954752,3,0.014955951649252201,0.0032780167998360987,0.21468531468531468,0.2622377622377622
2016,April,Limbe,Southwest,179374,779,4.34,0.43,0.10448678549477566,0.7735849056603774,0.6696832579185523,4,0.14156935054292152,0.014955951649252201,0.2783216783216783,0.21468531468531468
2016,May,Limbe,Southwest,179374,954,5.32,0.53,0.17844703954107766,0.6981132075471699,0.6606334841628958,5,0.10448678549477566,0.14156935054292152,0.36783216783216777,0.2783216783216783
2016,June,Limbe,Southwest,179374,995,5.55,0.55,0.3194017619340299,0.4716981132075473,0.7963800904977374,6,0.17844703954107766,0.10448678549477566,0.49020979020979016,0.36783216783216777
2016,July,Limbe,Southwest,179374,1319,7.35,0.74,0.27289489858635524,0.33962264150943433,0.8597285067873308,7,0.3194017619340299,0.17844703954107766,0.5188811188811189,0.49020979020979016
2016,August,Limbe,Southwest,179374,1191,6.64,0.66,0.2948166359352592,0.2452830188679247,0.8914027149321271,8,0.27289489858635524,0.3194017619340299,0.7454545454545454,0.5188811188811189
2016,September,Limbe,Southwest,179374,1117,6.22,0.62,0.21552960458922352,0.35849056603773555,0.8371040723981906,9,0.2948166359352592,0.27289489858635524,0.6559440559440559,0.7454545454545454
2016,October,Limbe,Southwest,179374,1121,6.25,0.62,0.1921737348903913,0.5094339622641506,0.7601809954751131,10,0.21552960458922352,0.2948166359352592,0.6041958041958042,0.6559440559440559
2016,November,Limbe,Southwest,179374,867,4.83,0.48,0.05121901249743905,0.584905660377359,0.7330316742081453,11,0.1921737348903913,0.21552960458922352,0.606993006993007,0.6041958041958042
2016,December,Limbe,Southwest,179374,674,3.76,0.38,0.02540463019872977,0.6603773584905666,0.5927601809954752,12,0.05121901249743905,0.1921737348903913,0.4293706293706293,0.606993006993007
2017,January,Limbe,Southwest,183859,563,3.06,0.31,0.007170661749641468,0.6603773584905666,0.5746606334841631,1,0.02540463019872977,0.05121901249743905,0.29440559440559444,0.4293706293706293
2017,February,Limbe,Southwest,183859,587,3.19,0.32,0.015160827699241958,0.7735849056603774,0.4524886877828056,2,0.007170661749641468,0.02540463019872977,0.2167832167832168,0.29440559440559444
2017,March,Limbe,Southwest,183859,632,3.44,0.34,0.15263265724236838,0.7358490566037732,0.6244343891402715,3,0.015160827699241958,0.007170661749641468,0.23356643356643356,0.2167832167832168
2017,April,Limbe,Southwest,183859,856,4.65,0.47,0.17721778324113913,0.7358490566037732,0.633484162895928,4,0.15263265724236838,0.015160827699241958,0.26503496503496504,0.23356643356643356
2017,May,Limbe,Southwest,183859,944,5.13,0.51,0.19934439664003278,0.6792452830188687,0.6470588235294117,5,0.17721778324113913,0.15263265724236838,0.42167832167832164,0.26503496503496504
2017,June,Limbe,Southwest,183859,1038,5.65,0.56,0.22065150583896742,0.5471698113207548,0.751131221719457,6,0.19934439664003278,0.17721778324113913,0.4832167832167832,0.42167832167832164
2017,July,Limbe,Southwest,183859,1216,6.62,0.66,0.28662159393566894,0.301886792452831,0.8144796380090504,7,0.22065150583896742,0.19934439664003278,0.548951048951049,0.4832167832167832
2017,August,Limbe,Southwest,183859,1370,7.45,0.75,0.20385166973980742,0.2452830188679247,0.882352941176471,8,0.28662159393566894,0.22065150583896742,0.6734265734265734,0.548951048951049
2017,September,Limbe,Southwest,183859,1314,7.15,0.71,0.21348084408932594,0.33962264150943433,0.8552036199095019,9,0.20385166973980742,0.28662159393566894,0.7811188811188811,0.6734265734265734
2017,October,Limbe,Southwest,183859,994,5.41,0.54,0.12968653964351567,0.4716981132075473,0.8054298642533935,10,0.21348084408932594,0.20385166973980742,0.7419580419580419,0.7811188811188811
2017,November,Limbe,Southwest,183859,809,4.4,0.44,0.1464863757426757,0.5471698113207548,0.7239819004524888,11,0.12968653964351567,0.21348084408932594,0.5181818181818182,0.7419580419580419
2017,December,Limbe,Southwest,183859,683,3.72,0.37,0.003073140749846343,0.6415094339622645,0.6063348416289589,12,0.1464863757426757,0.12968653964351567,0.3888111888111888,0.5181818181818182
2018,January,Limbe,Southwest,188455,639,3.39,0.34,0.009629174349518542,0.6415094339622645,0.4208144796380089,1,0.003073140749846343,0.1464863757426757,0.30069930069930073,0.3888111888111888
2018,February,Limbe,Southwest,188455,570,3.03,0.3,0.1651300962917435,0.7358490566037732,0.6108597285067874,2,0.009629174349518542,0.003073140749846343,0.26993006993006996,0.30069930069930073
2018,March,Limbe,Southwest,188455,730,3.87,0.39,0.08195041999590248,0.6415094339622645,0.6696832579185523,3,0.1651300962917435,0.009629174349518542,0.22167832167832166,0.26993006993006996
2018,April,Limbe,Southwest,188455,831,4.41,0.44,0.08113091579594345,0.6415094339622645,0.6425339366515841,4,0.08195041999590248,0.1651300962917435,0.33356643356643356,0.22167832167832166
2018,May,Limbe,Southwest,188455,1063,5.64,0.56,0.08502356074574882,0.6226415094339623,0.6787330316742084,5,0.08113091579594345,0.08195041999590248,0.40419580419580414,0.33356643356643356
2018,June,Limbe,Southwest,188455,1114,5.91,0.59,0.2587584511370621,0.4905660377358494,0.7601809954751131,6,0.08502356074574882,0.08113091579594345,0.5664335664335663,0.40419580419580414
2018,July,Limbe,Southwest,188455,1409,7.48,0.75,0.18438844499078058,0.37735849056603765,0.7782805429864261,7,0.2587584511370621,0.08502356074574882,0.602097902097902,0.5664335664335663
2018,August,Limbe,Southwest,188455,1253,6.65,0.66,0.22003687768899816,0.2830188679245289,0.8054298642533935,8,0.18438844499078058,0.2587584511370621,0.8083916083916084,0.602097902097902
2018,September,Limbe,Southwest,188455,1232,6.54,0.65,0.1768080311411596,0.41509433962264186,0.7692307692307696,9,0.22003687768899816,0.18438844499078058,0.6993006993006993,0.8083916083916084
2018,October,Limbe,Southwest,188455,1058,5.62,0.56,0.16676910469166153,0.5094339622641506,0.7375565610859729,10,0.1768080311411596,0.22003687768899816,0.6846153846153846,0.6993006993006993
2018,November,Limbe,Southwest,188455,874,4.64,0.46,0.08154066789592297,0.6226415094339623,0.7239819004524888,11,0.16676910469166153,0.1768080311411596,0.5629370629370629,0.6846153846153846
2018,December,Limbe,Southwest,188455,712,3.78,0.38,0.0028682646998565865,0.6603773584905666,0.5475113122171944,12,0.08154066789592297,0.16676910469166153,0.4342657342657342,0.5629370629370629
2019,January,Limbe,Southwest,193167,593,3.07,0.31,0.023970497848801474,0.716981132075472,0.5113122171945701,1,0.0028682646998565865,0.08154066789592297,0.320979020979021,0.4342657342657342
2019,February,Limbe,Southwest,193167,572,2.96,0.3,0.019463224749026842,0.7735849056603774,0.4434389140271495,2,0.023970497848801474,0.0028682646998565865,0.23776223776223773,0.320979020979021
2019,March,Limbe,Southwest,193167,744,3.85,0.39,0.028682646998565868,0.7924528301886795,0.5520361990950229,3,0.019463224749026842,0.023970497848801474,0.2230769230769231,0.23776223776223773
2019,April,Limbe,Southwest,193167,929,4.81,0.48,0.037492317148125384,0.8867924528301883,0.4479638009049771,4,0.028682646998565868,0.019463224749026842,0.3433566433566433,0.2230769230769231
2019,May,Limbe,Southwest,193167,909,4.71,0.47,0.026429010448678552,0.7924528301886795,0.5384615384615383,5,0.037492317148125384,0.028682646998565868,0.47272727272727266,0.3433566433566433
2019,June,Limbe,Southwest,193167,1087,5.62,0.56,0.03646793689817661,0.6226415094339623,0.5067873303167425,6,0.026429010448678552,0.037492317148125384,0.4587412587412587,0.47272727272727266
2019,July,Limbe,Southwest,193167,1226,6.35,0.63,0.27637779143618113,0.41509433962264186,0.6923076923076925,7,0.03646793689817661,0.026429010448678552,0.5832167832167832,0.4587412587412587
2019,August,Limbe,Southwest,193167,1442,7.47,0.75,0.3476746568326163,0.3207547169811322,0.8099547511312215,8,0.27637779143618113,0.03646793689817661,0.6804195804195804,0.5832167832167832
2019,September,Limbe,Southwest,193167,1308,6.77,0.68,0.19299323909035032,0.43396226415094397,0.7285067873303168,9,0.3476746568326163,0.27637779143618113,0.8314685314685315,0.6804195804195804
2019,October,Limbe,Southwest,193167,1156,5.98,0.6,0.15427166564228642,0.43396226415094397,0.6923076923076925,10,0.19299323909035032,0.3476746568326163,0.7377622377622377,0.8314685314685315
2019,November,Limbe,Southwest,193167,890,4.61,0.46,0.10448678549477566,0.6226415094339623,0.6968325791855201,11,0.15427166564228642,0.19299323909035032,0.6314685314685314,0.7377622377622377
2019,December,Limbe,Southwest,193167,618,3.2,0.32,0.010858430649457077,0.7358490566037732,0.4570135746606332,12,0.10448678549477566,0.15427166564228642,0.44545454545454544,0.6314685314685314
2020,January,Limbe,Southwest,197996,627,3.17,0.32,0.0002048760499897562,0.8301886792452828,0.2081447963800902,1,0.010858430649457077,0.10448678549477566,0.2552447552447552,0.44545454545454544
2020,February,Limbe,Southwest,197996,567,2.86,0.29,0.011473058799426348,1.0,0.21719457013574672,2,0.0002048760499897562,0.010858430649457077,0.2615384615384615,0.2552447552447552
2020,March,Limbe,Southwest,197996,646,3.26,0.33,0.280680188485966,0.867924528301887,0.5067873303167425,3,0.011473058799426348,0.0002048760499897562,0.21958041958041954,0.2615384615384615
2020,April,Limbe,Southwest,197996,887,4.48,0.45,0.10366728129481663,0.6981132075471699,0.6561085972850682,4,0.280680188485966,0.011473058799426348,0.27482517482517477,0.21958041958041954
2020,May,Limbe,Southwest,197996,999,5.04,0.5,0.15550092194222495,0.716981132075472,0.6696832579185523,5,0.10366728129481663,0.280680188485966,0.44335664335664327,0.27482517482517477
2020,June,Limbe,Southwest,197996,1281,6.47,0.65,0.23847572218807622,0.5283018867924527,0.7194570135746603,6,0.15550092194222495,0.10366728129481663,0.5216783216783216,0.44335664335664327
2020,July,Limbe,Southwest,197996,1424,7.19,0.72,0.35627945093218605,0.3207547169811322,0.8099547511312215,7,0.23847572218807622,0.15550092194222495,0.7188811188811188,0.5216783216783216
2020,August,Limbe,Southwest,197996,1370,6.92,0.69,0.22290514238885473,0.301886792452831,0.7737556561085972,8,0.35627945093218605,0.23847572218807622,0.8188811188811188,0.7188811188811188
2020,September,Limbe,Southwest,197996,1478,7.46,0.75,0.3253431673837328,0.301886792452831,0.8235294117647065,9,0.22290514238885473,0.35627945093218605,0.7811188811188811,0.8188811188811188
2020,October,Limbe,Southwest,197996,1064,5.37,0.54,0.1477156320426142,0.43396226415094397,0.7466063348416294,10,0.3253431673837328,0.22290514238885473,0.8566433566433567,0.7811188811188811
2020,November,Limbe,Southwest,197996,966,4.88,0.49,0.07129686539643516,0.584905660377359,0.6923076923076925,11,0.1477156320426142,0.3253431673837328,0.5671328671328671,0.8566433566433567
2020,December,Limbe,Southwest,197996,756,3.82,0.38,0.01024380249948781,0.6603773584905666,0.6199095022624439,12,0.07129686539643516,0.1477156320426142,0.4986013986013985,0.5671328671328671
2021,January,Limbe,Southwest,202946,693,3.42,0.34,0.006965785699651711,0.7547169811320753,0.4434389140271495,1,0.01024380249948781,0.07129686539643516,0.35174825174825175,0.4986013986013985
2021,February,Limbe,Southwest,202946,598,2.94,0.29,0.0061462814996926865,0.867924528301887,0.316742081447964,2,0.006965785699651711,0.01024380249948781,0.3076923076923077,0.35174825174825175
2021,March,Limbe,Southwest,202946,759,3.74,0.37,0.09157959434542103,0.7358490566037732,0.5113122171945701,3,0.0061462814996926865,0.006965785699651711,0.24125874125874122,0.3076923076923077
2021,April,Limbe,Southwest,202946,919,4.53,0.45,0.23663183773816843,0.6981132075471699,0.6696832579185523,4,0.09157959434542103,0.0061462814996926865,0.3538461538461538,0.24125874125874122
2021,May,Limbe,Southwest,202946,1015,5.0,0.5,0.2796558082360172,0.6415094339622645,0.6877828054298645,5,0.23663183773816843,0.09157959434542103,0.4657342657342657,0.3538461538461538
2021,June,Limbe,Southwest,202946,1250,6.16,0.62,0.16226183159188692,0.5283018867924527,0.7194570135746603,6,0.2796558082360172,0.23663183773816843,0.5328671328671328,0.4657342657342657
2021,July,Limbe,Southwest,202946,1268,6.25,0.62,0.1581643105920918,0.35849056603773555,0.7556561085972855,7,0.16226183159188692,0.2796558082360172,0.6972027972027972,0.5328671328671328
2021,August,Limbe,Southwest,202946,1413,6.96,0.7,0.13398893669330056,0.35849056603773555,0.7963800904977374,8,0.1581643105920918,0.16226183159188692,0.7097902097902098,0.6972027972027972
2021,September,Limbe,Southwest,202946,1484,7.31,0.73,0.231919688588404,0.41509433962264186,0.7149321266968327,9,0.13398893669330056,0.1581643105920918,0.8111888111888111,0.7097902097902098
2021,October,Limbe,Southwest,202946,1186,5.84,0.58,0.1432083589428396,0.5094339622641506,0.7239819004524888,10,0.231919688588404,0.13398893669330056,0.8608391608391608,0.8111888111888111
2021,November,Limbe,Southwest,202946,994,4.9,0.49,0.06064331079696783,0.584905660377359,0.7194570135746603,11,0.1432083589428396,0.231919688588404,0.6524475524475524,0.8608391608391608
2021,December,Limbe,Southwest,202946,771,3.8,0.38,0.05429215324728539,0.6981132075471699,0.4932126696832575,12,0.06064331079696783,0.1432083589428396,0.5181818181818182,0.6524475524475524
2022,January,Limbe,Southwest,208020,664,3.19,0.32,0.014751075599262444,0.6981132075471699,0.4117647058823528,1,0.05429215324728539,0.06064331079696783,0.36223776223776216,0.5181818181818182
2022,February,Limbe,Southwest,208020,589,2.83,0.28,0.007785289899610735,0.7924528301886795,0.3484162895927603,2,0.014751075599262444,0.05429215324728539,0.28741258741258735,0.36223776223776216
2022,March,Limbe,Southwest,208020,823,3.96,0.4,0.043433722597828316,0.8301886792452828,0.4615384615384617,3,0.007785289899610735,0.014751075599262444,0.23496503496503493,0.28741258741258735
2022,April,Limbe,Southwest,208020,891,4.28,0.43,0.1257938946937103,0.6981132075471699,0.5791855203619911,4,0.043433722597828316,0.007785289899610735,0.39860139860139854,0.23496503496503493
2022,May,Limbe,Southwest,208020,1077,5.18,0.52,0.1356279450932186,0.6415094339622645,0.6606334841628958,5,0.1257938946937103,0.043433722597828316,0.4461538461538461,0.39860139860139854
2022,June,Limbe,Southwest,208020,1298,6.24,0.62,0.15509116984224544,0.43396226415094397,0.7556561085972855,6,0.1356279450932186,0.1257938946937103,0.5762237762237762,0.4461538461538461
2022,July,Limbe,Southwest,208020,1325,6.37,0.64,0.27760704773611966,0.2830188679245289,0.7963800904977374,7,0.15509116984224544,0.1356279450932186,0.7307692307692307,0.5762237762237762
2022,August,Limbe,Southwest,208020,1615,7.77,0.78,0.26019258348699037,0.2641509433962259,0.8280542986425337,8,0.27760704773611966,0.15509116984224544,0.7496503496503496,0.7307692307692307
2022,September,Limbe,Southwest,208020,1348,6.48,0.65,0.6642081540667896,0.33962264150943433,0.7963800904977374,9,0.26019258348699037,0.27760704773611966,0.9524475524475524,0.7496503496503496
2022,October,Limbe,Southwest,208020,1126,5.41,0.54,0.24933415283753327,0.4716981132075473,0.7149321266968327,10,0.6642081540667896,0.26019258348699037,0.7657342657342657,0.9524475524475524
2022,November,Limbe,Southwest,208020,908,4.37,0.44,0.07682851874615858,0.5283018867924527,0.7285067873303168,11,0.24933415283753327,0.6642081540667896,0.6104895104895105,0.7657342657342657
2022,December,Limbe,Southwest,208020,709,3.41,0.34,0.0163900839991805,0.6226415094339623,0.4841628959276023,12,0.07682851874615858,0.24933415283753327,0.458041958041958,0.6104895104895105
2023,January,Limbe,Southwest,213220,680,3.19,0.32,0.008195041999590248,0.6981132075471699,0.4434389140271495,1,0.0163900839991805,0.07682851874615858,0.3188811188811189,0.458041958041958
2023,February,Limbe,Southwest,213220,595,2.79,0.28,0.032575291948371235,0.8301886792452828,0.3755656108597285,2,0.008195041999590248,0.0163900839991805,0.29860139860139856,0.3188811188811189
2023,March,Limbe,Southwest,213220,746,3.5,0.35,0.07949190739602541,0.6792452830188687,0.5565610859728509,3,0.032575291948371235,0.008195041999590248,0.23916083916083916,0.29860139860139856
2023,April,Limbe,Southwest,213220,959,4.5,0.45,0.13542306904322884,0.6981132075471699,0.6696832579185523,4,0.07949190739602541,0.032575291948371235,0.34475524475524477,0.23916083916083916
2023,May,Limbe,Southwest,213220,1170,5.49,0.55,0.11329645564433517,0.7358490566037732,0.6923076923076925,5,0.13542306904322884,0.07949190739602541,0.4937062937062937,0.34475524475524477
2023,June,Limbe,Southwest,213220,1426,6.69,0.67,0.2519975414874001,0.4905660377358494,0.7873303167420813,6,0.11329645564433517,0.13542306904322884,0.6412587412587413,0.4937062937062937
2023,July,Limbe,Southwest,213220,1510,7.08,0.71,0.19606637984019668,0.4528301886792452,0.8054298642533935,7,0.2519975414874001,0.11329645564433517,0.8202797202797203,0.6412587412587413
2023,August,Limbe,Southwest,213220,1441,6.76,0.68,0.08871132964556443,0.41509433962264186,0.8099547511312215,8,0.19606637984019668,0.2519975414874001,0.8790209790209791,0.8202797202797203
2023,September,Limbe,Southwest,213220,1517,7.12,0.71,0.12702315099364886,0.4716981132075473,0.7782805429864261,9,0.08871132964556443,0.19606637984019668,0.8307692307692307,0.8790209790209791
2023,October,Limbe,Southwest,213220,1337,6.27,0.63,0.17148125384142596,0.6037735849056602,0.751131221719457,10,0.12702315099364886,0.08871132964556443,0.8839160839160838,0.8307692307692307
2023,November,Limbe,Southwest,213220,915,4.29,0.43,0.07580413849620979,0.6037735849056602,0.7058823529411766,11,0.17148125384142596,0.12702315099364886,0.758041958041958,0.8839160839160838
